,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
13955,531,52:35.5,01:26.6,3211,Newark Ave,40.72152515,-74.04630454,3192,Liberty Light Rail,40.711242299999995,-74.0557013,26282,Subscriber,1992,1
14349,123,51:28.5,53:31.6,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.05065640000001,29657,Subscriber,1966,1
3712,290,22:14.0,27:04.3,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,29224,Subscriber,1981,1
17942,371,21:15.6,27:27.0,3272,Jersey & 3rd,40.72333159,-74.04595256,3202,Newport PATH,40.7272235,-74.03375890000001,26318,Subscriber,1990,1
3581,175,11:34.9,14:30.1,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.721123600000006,-74.03805095,26204,Subscriber,1989,1
13033,225,22:06.1,25:51.2,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958612,-74.04311746,29591,Subscriber,1986,1
6554,547,26:11.2,35:18.9,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,29225,Subscriber,1985,1
20451,177,21:31.8,24:29.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,29263,Subscriber,1993,1
8443,389,24:10.7,30:40.2,3195,Sip Ave,40.73074263,-74.06378388,3679,Bergen Ave,40.72210379,-74.071455,29474,Subscriber,1985,2
10190,168,07:04.6,09:52.9,3202,Newport PATH,40.7272235,-74.03375890000001,3638,Washington St,40.7242941,-74.0354826,29581,Subscriber,1989,2
14272,391,54:26.5,00:57.8,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,29477,Subscriber,1964,1
